UUID,External ID,Title,Subtitle,Creators,Creation Date,Publisher,Source URL,Collections,Tags,Status,Created At,Updated At
cb443c9d02b544478f49fb5339b342fa,H088L3-XML-ENG,AI Is Making Economists Rethink the Story of Automation,,Walter Frick,2024-05-27T12:05:29Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391819:automation, 109980:digital article, 391807:technology and analytics, 391241:economics, 391149:business and society",Ready,2026-07-16 12:56:01,2026-07-17 15:31:45
33cddd80699c498f9eda0d6211689cf5,H08VG6-XML-ENG,AI Is Making the Workplace Empathy Crisis Worse,,Toby Lester,2025-08-20T12:05:52Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391734:psychology and neuroscience, 391388:leadership styles, 391555:organizational culture, 492583:generative ai, 391716:health and wellness, 391724:wellness, 109980:digital article, 391517:employee retention, 391808:ai and machine learning, 391725:burnout, 391404:managing employees, 391407:motivating people",Ready,2026-07-16 13:04:46,2026-07-17 15:36:36
9efe5dbcb7d3488b8bb11c21560fd6f7,H077WU-XML-ENG,AI Isn’t Ready to Make Unsupervised Decisions,,"Joe McKendrick, Andy Thurai",2022-09-15T12:25:39Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","109980:digital article, 391767:decision making and problem solving, 391808:ai and machine learning, 391817:performance indicators, 391831:enterprise computing, 391810:analytics and data science, 391813:data management, 391819:automation, 391807:technology and analytics, 391809:algorithms",Ready,2026-05-22 18:52:21,2026-05-22 18:52:41
b48e60d4ab7f4a92b5e68a2dbd3dffef,H097GV-XML-ENG,AI Is Rewriting the Economics of Outsourcing,,Abhinav Agrawal,2026-06-05T12:15:30Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","109980:digital article, 391578:process management, 391548:supply chain management, 391539:operations strategy, 391256:globalization, 492583:generative ai, 391522:international business, 391756:corporate strategy, all-audiences:all audiences, insight-center_reimagining-the-future-of-business_june-2026:insight center_reimagining the future of",Ready,2026-07-16 13:18:42,2026-07-17 15:43:51
03899ec4b4f740c880f217809bff00f8,H07XVY-XML-ENG,AI Is Testing the Limits of Corporate Governance,,Roberto Tallarita,2023-12-05T13:05:34Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391807:technology and analytics, 391149:business and society, 395104:business ethics, 391452:corporate governance, 391190:government policy and regulation, 391808:ai and machine learning, 391453:boards, 391468:corporate social responsibility, new-author:new author, 109980:digital article",Ready,2026-07-16 12:48:15,2026-07-17 15:27:36
7d511890e42045bc93560f438498de6d,H03NES-XML-ENG,"AI Is the Future of Cybersecurity, for Better and for Worse",,Roman V. Yampolskiy,2017-05-08T13:00:04Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","5941:security & privacy, 391826:cybersecurity and digital privacy, quick-copyedit:_quick copyedit, commissioned:commissioned, insight-center_cybersecurity-2017:insight center_cybersecurity 2017, 109980:digital article",Ready,2026-07-31 20:32:15,2026-07-31 20:51:28
e7df046332284a0ab73f86e37d9904aa,H0931I-XML-ENG,AI Is Upending Marketing on Two Fronts,,Stefano Puntoni,2026-02-23T13:15:56Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391616:marketing, 391625:consumer behavior, 391630:market segmentation, 391612:brand management, 391623:market research, ceo:ceo, mid-level-manager:mid-level manager, senior-leader:senior leader, 391605:sales and marketing, 391636:social marketing, 492583:generative ai, 109980:digital article, 391808:ai and machine learning, 391819:automation, c-suite-executive:c-suite executive",Ready,2026-07-16 13:13:45,2026-07-17 15:41:19
4a437da0b2534f4084533e06dd53d956,H03SSB-XML-ENG,AI May Soon Replace Even the Most Elite Consultants,,"Barry Libert, Megan Beck",2017-07-24T15:00:13Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391807:technology and analytics, 391516:talent management, commissioned:commissioned, 7116:talent management, 100336:labor, 109980:digital article, 1585:technology, 1639:knowledge management, 391231:labor, insight-center_crossing-the-digital-divide-2017:insight center_crossing the digital divide 2017",Ready,2026-05-22 14:48:10,2026-05-25 16:22:09
50beba6d6f374950ba52684195d08e62,H04T0R-XML-ENG,AI Needs to Become Less Elitist,,Kriti Sharma,2019-02-18T15:00:02Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391231:labor, 1585:technology, 109980:digital article, 391807:technology and analytics, 100336:labor, 10437:education, 391150:business education",Ready,2026-05-22 15:18:46,2026-05-22 15:19:02
819d24db677443158ec276d21382904a,H00ALT-XML-ENG,Ain’t Too Proud to Beg: Pricing Lessons from the Rolling Stones,,Rafi Mohammed,2013-05-14T16:00:01Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391616:marketing, 391639:pricing strategy, 2139:pricing, 3239:branding, 2010:marketing, 391612:brand management, 109980:digital article",Ready,2026-05-21 19:29:21,2026-05-22 21:02:54
ce66dc4e85fc4b6e92ce45d924a14001,H07NQK-XML-ENG,AI Prompt Engineering Isn’t the Future,,Oguz A. Acar,2023-06-06T12:05:59Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391810:analytics and data science, 391831:enterprise computing, 391835:information management, 391813:data management, 391819:automation, 391807:technology and analytics, 391808:ai and machine learning, 391809:algorithms, 391826:cybersecurity and digital privacy, 391837:web-based technologies, 109980:digital article",Ready,2026-07-15 20:53:28,2026-07-17 15:21:31
ec50c27daf0d44949e82283f12287014,H00AUF-XML-ENG,Airbnb: A Spare Room for Debate,,Larry Downes,2013-06-26T14:00:43Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","3392:disruptive innovation, 5907:government, 391837:web-based technologies, 109980:digital article, 2341:internet, 391380:disruptive innovation, 391185:government",Ready,2026-05-21 19:31:18,2026-05-25 14:23:22
27223c2561c1482f8e3359af4661c590,H03023-XML-ENG,Airbnb Is Facing an Existential Expansion Problem,,Tom Slee,2016-07-11T14:00:52Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","international-author:international author, 416823:travel and tourism industry, 391190:government policy and regulation, 391837:web-based technologies, 105885:hospitality, full-copyedit:_full copyedit, 100339:regulation, new-author:new author, 2341:internet, 105834:travel, 109980:digital article",Ready,2026-05-21 20:45:51,2026-05-25 15:52:49
4d23313c9da6416696e0e5487fb63528,R2105G-XML-ENG,AI Regulation Is Coming,,"François Candelon, Rodolphe Charme di Carlo, Midas De Bondt, Theodoros Evgeniou",2021-09-01T04:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","105886:data, 391808:ai and machine learning, 391810:analytics and data science, 110000:magazine article, 391190:government policy and regulation, 391809:algorithms, author-mismatch:author mismatch, import-notice:import notice, 100339:regulation, 6519:analytics",Ready,2026-08-03 16:43:38,2026-08-03 17:05:37
5b554f22021d4601b19c2d7fb6f9ecfb,H00AX3-XML-ENG,Airline Customers Just Want to Know What’s Happening,,Amy Webb,2013-07-10T12:30:44Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","1000:communication, 2316:customers, 391429:business communication, 391480:customer experience, 8292:transportation, 109980:digital article, 361902:transportation and distribution, 416714:airline industry",Ready,2026-07-31 19:43:04,2026-07-31 20:02:48
4621ba4810494d2fb266c72382f5093c,H03LYP-XML-ENG,Airlines Like United Can Underpay Bumped Passengers Because of a Government Rule,,Rafi Mohammed,2017-04-12T19:50:48Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","2139:pricing, 391639:pricing strategy, 8292:transportation, 361902:transportation and distribution, 416714:airline industry, timely:timely, 109980:digital article",Ready,2026-07-31 20:31:31,2026-07-31 20:51:03
fb6403906c55459692284bac048fa0e3,H03I99-XML-ENG,Airlines’ New Basic Economy Fares Show the Power of No-Frills Pricing,,Rafi Mohammed,2017-03-03T14:00:30Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391639:pricing strategy, 8292:transportation, 361902:transportation and distribution, 109980:digital article, quick-copyedit:_quick copyedit, 2139:pricing, 416714:airline industry",Ready,2026-07-31 20:30:01,2026-07-31 20:50:11
7a1bfbb8aa094e2985e158019d1f1ae7,F1702B-XML-ENG,Air Pollution Brings Down the Stock Market,,Scott Berinato,2017-03-01T05:00:00Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","8873:financial markets, 6616:sustainability, 391258:financial markets, 391472:sustainable business practices, 110000:magazine article",Ready,2026-07-31 18:49:11,2026-07-31 19:10:58
371617c3ae9c4950a68820bd0cf4a666,H03619-XML-ENG,Air Pollution Is Making Office Workers Less Productive,,"Tom Y. Chang, Joshua Graff Zivin, Tal Gross, Matthew Neidell",2016-09-29T13:00:49Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","100340:policy, new-author:new author, 391190:government policy and regulation, 391712:health and behavioral science, 391241:economics, research:research, 109980:digital article, quick-copyedit:_quick copyedit, 3982:health, 1407:economy",Ready,2026-05-22 14:25:17,2026-05-25 15:59:21
c902a65022504c0fa6a0542d2972339e,H0076G-XML-ENG,Air Traffic Controllers: the Canary in the Coal Mine?,,Joan C. Williams,2011-04-29T16:41:13Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","109980:digital article, 2180:competition, 9161:managing people, 402374:work-life balance, 391753:competitive strategy, 395116:managing people, 1903:work-life balance",Ready,2026-07-31 19:32:47,2026-07-31 19:56:25
4152e56d6ef04db7bbb4fcd476af6474,H0934C-XML-ENG,"AI’s Big Payoff Is Coordination, Not Automation",,Sangeet Paul Choudary,2026-02-25T13:25:47Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","492583:generative ai, 391819:automation, 391753:competitive strategy, 391807:technology and analytics, 391808:ai and machine learning, 391378:innovation, 391380:disruptive innovation, 391735:strategy, 391749:change management, 109980:digital article, all-audiences:all audiences, 391835:information management",Ready,2026-07-16 13:13:55,2026-07-17 15:41:23
6a44c8dc790a4663801b58b3119c871f,H08M8F-XML-ENG,AI’s Growing Waste Problem—and How to Solve It,,"Samsurin Welch, Khaled Soufani, Eva Morales",2025-02-28T13:15:41Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","458596:climate change, 391807:technology and analytics, new-author:new author, 109980:digital article, 492583:generative ai, 391808:ai and machine learning, 395110:environmental sustainability",Ready,2026-08-03 14:59:48,2026-08-03 15:25:12
062cf97ae2bb4513aa0a679ca4461c64,H068OV-XML-ENG,"AI Should Augment Human Intelligence, Not Replace It",,"David De Cremer, Garry Kasparov",2021-03-18T12:15:45Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","99115:economics & society, 1571:leadership, 1585:technology, 391149:business and society, 391385:leadership, 391807:technology and analytics, 391808:ai and machine learning, 391809:algorithms, 391819:automation, new-author:new author, 109980:digital article",Ready,2026-08-03 14:15:07,2026-08-03 14:36:39
898612d09241456c87729116f917a30b,H05VRH-XML-ENG,AI Should Change What You Do — Not Just How You Do It,,Mike Walsh,2020-09-21T12:25:24Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","1585:technology, commissioned:commissioned, insight-center_technology-and-transformation:insight center_technology and transformation, 391807:technology and analytics, 109980:digital article",Ready,2026-05-22 18:04:53,2026-05-22 18:05:08
091950e3de3c4ef490c5f0f57f24ecb1,H0970F-XML-ENG,AI’s Impact on SaaS Will Be Uneven. Here’s What Leaders Need to Know.,,Christopher Stanton,2026-05-27T12:15:49Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391303:budgets and budgeting, aspiring-leader:aspiring leader, board-member:board member, ceo:ceo, 391756:corporate strategy, 391835:information management, 391813:data management, 492583:generative ai, c-suite-executive:c-suite executive, 391753:competitive strategy, senior-leader:senior leader, 109980:digital article",Ready,2026-07-16 13:18:16,2026-07-17 15:43:38
f03574c0e7d14721be097cd475bb3b49,H04FTJ-XML-ENG,AI’s Next Great Challenge: Understanding the Nuances of Language,,Richard Socher,2018-07-25T13:30:23Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391810:analytics and data science, commissioned:commissioned, 1585:technology, proofread:_proofread, 6519:analytics, 391807:technology and analytics, insight-center_adopting-ai-2018:insight center_adopting ai 2018, 109980:digital article",Ready,2026-05-22 15:08:26,2026-05-25 16:41:23
050a0f5d30a9457a8eae674d8211b49c,H04KS7-XML-ENG,AI’s Potential to Diagnose and Treat Mental Illness,,"Parie Garg, Sam Glick",2018-10-22T14:00:21Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","391728:stress management, new-author:new author, insight-centers_health-care-fall-2018:insight centers_health care fall 2018, 109980:digital article, 1585:technology, 1787:psychology, 391807:technology and analytics, 406170:psychology, 1917:stress",Ready,2026-05-22 15:13:28,2026-05-22 15:13:46
d5632e38d84f46f6a668847eb50089ce,H02KLE-XML-ENG,AI’s Real Risk,,Michael Schrage,2015-12-16T21:26:51Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection, Aggregated Collection - no URL template","105793:ethics, 395104:business ethics, 109980:digital article, 1585:technology, 391807:technology and analytics",Ready,2026-05-21 20:30:00,2026-05-25 15:38:44
eaf9e1fcf24041e6a68648e1711dc060,H0862D-XML-ENG,AI’s Trust Problem,,Bhaskar Chakravorti,2024-05-03T12:05:22Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391808:ai and machine learning, 395104:business ethics, 391807:technology and analytics, 492583:generative ai, 492584:disinformation, 109980:digital article",Ready,2026-07-16 12:54:19,2026-07-17 15:30:50
c906a9feb87c4fe0bb4d8f68817e9de6,H08A9Q-XML-ENG,AI Success Depends on Tackling “Process Debt”,,"Sundar Subramanian, Mohib Yousufani",2024-06-27T12:25:09Z,Harvard Business Review Digital Article,,"CL-Articles-Base, Aggregated Collection - no URL template","391564:organizational change, 391808:ai and machine learning, 391807:technology and analytics, 391810:analytics and data science, 391813:data management, 391835:information management, 391408:business management, new-author:new author, 109980:digital article, 391578:process management, 395127:organizational transformation, 391560:organizational development",Ready,2026-07-16 12:57:18,2026-07-17 15:32:29
