CORE_PRODUCT_ID,AVAILABILITY_PK,ALTERNATE_ID_TYPE_1,ALTERNATE_ID_VALUE_1,ALTERNATE_ID_TYPE_2,ALTERNATE_ID_VALUE_2,TITLE,COPYRIGHT_HOLDER,AIELIGIBILITY_SET,PRODUCT_TYPE,COPYRIGHT_HOLDER_DISPLAY_NAME
4762AV,4762AV-VIF-ENG,KAL,1_k2ulmyhu,,,Establish Your Credibility but Balance it with Humility - Ask the Coach,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4763AV,4763AV-VIF-ENG,KAL,1_19tvx760,,,Establish Your Credibility but Balance it with Humility - Better Way,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4764AV,4764AV-VIF-ENG,KAL,1_zpldp3po,,,Know the Signs of Burnout - Wrong Way ,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4765AV,4765AV-VIF-ENG,KAL,1_92n8rfk7,,,Know the Signs of Burnout - Ask the Coach,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4766AV,4766AV-VIF-ENG,KAL,1_ff2zrrez,,,Know the Signs of Burnout -Better Way,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4767AV,4767AV-VIF-ENG,KAL,1_s3qgqq9p,,,How to Talk with Your Boss about Work Overload - Wrong Way ,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4768AV,4768AV-VIF-ENG,KAL,1_ke2z7wr1,,,How to Talk with Your Boss about Work Overload -Ask the Coach,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4769AV,4769AV-VIF-ENG,KAL,1_82ydetlj,,,How to Talk with Your Boss about Work Overload -Better Way,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4773AV,4773AV-VIF-ENG,KAL,1_37rt6ebp,,,Experimenting with Team Leadership,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4774AV,4774AV-VIF-ENG,KAL,1_oe31erhi,,,Put a Good Idea into Action,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4775AV,4775AV-VIF-ENG,KAL,1_5j2j20nx,,,Collaborate by Sharing a Strong Outline,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4777AV,4777AV-VIF-ENG,KAL,1_7oyi03c1,,,When IBM Changed Its Meeting Culture,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4779AV,4779AV-VIF-ENG,KAL,1_5l8kq2jd,,,Negotiation on the Eve of Battle,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4781AV,4781AV-VIF-ENG,KAL,1_yzmerhyt,,,Balancing Opportunity and Uncertainty,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4782AV,4782AV-VIF-ENG,KAL,1_ws37qoek,,,Introduction to Coaching,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4783AV,4783AV-VIF-ENG,KAL,1_p0gvkvhu,,,A Framework for Authentic Leadership,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4784AV,4784AV-VIF-ENG,KAL,1_r4mjekwt,,,A True Conversation About Performance,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4785AV,4785AV-VIF-ENG,KAL,1_iaabh2zf,,,How Others See You in Negotiation,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4786AV,4786AV-VIF-ENG,KAL,1_4oyt67f1,,,Bringing Work Home,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4787AV,4787AV-VIF-ENG,KAL,1_xwaiyonm,,,How to Overcome Negotiation Anxiety,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4788AV,4788AV-VIF-ENG,KAL,1_jahxas92,,,Choose Your Means of Communication,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4789AV,4789AV-VIF-ENG,KAL,1_e9xupsd0,,,What Are We Not Considering?,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4790AV,4790AV-VIF-ENG,KAL,1_w0x6n2ls,,,"Observe, Orient, Decide, Act",Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4791AV,4791AV-VIF-ENG,KAL,1_pysbirus,,,The Golden Rule in Negotiation,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4792AV,4792AV-VIF-ENG,KAL,1_ksjzzvj5,,,Don't Infer the Worst About Applicants,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4793AV,4793AV-VIF-ENG,KAL,1_5klugjsb,,,Searching for Meaning and Challenge at Work,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4794AV,4794AV-VIF-ENG,KAL,1_8aaptzow,,,Stemming the Millenial Job Hop,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4795AV,4795AV-VIF-ENG,KAL,1_rmnx4y0p,,,Generational Differences and Information Seeking,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4796AV,4796AV-VIF-ENG,KAL,1_h0wuyit3,,,Lessons from a Civil War Hero,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4798AV,4798AV-VIF-ENG,KAL,1_2nl3zfmz,,,An Emotionally Engaged Leader,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4799AV,4799AV-VIF-ENG,KAL,1_wb98g3y7,,,Communicating with 140 Characters,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4801AV,4801AV-VIF-ENG,KAL,1_r4p8vy6y,,,Customer Focus is in Our DNA,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4802AV,4802AV-VIF-ENG,KAL,1_41nk55u4,,,Change a Difficult Work Relationship,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4803AV,4803AV-VIF-ENG,KAL,1_ec88xzp4,,,Be Present with Each Task,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4804AV,4804AV-VIF-ENG,KAL,1_zusz55i7,,,Clarify Your Boss's Preferences,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4805AV,4805AV-VIF-ENG,KAL,1_0kbhk614,,,Turning Data into Value,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4806AV,4806AV-VIF-ENG,KAL,1_849av69w,,,What Customer Loyalty Means,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4807AV,4807AV-VIF-ENG,KAL,1_vh4zloqz,,,Design Touchpoints for Customer Engagement,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4808AV,4808AV-VIF-ENG,KAL,1_wuxdzo6b,,,Managing Multiple Bosses,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4809AV,4809AV-VIF-ENG,KAL,1_2j7naoq7,,,Keys to Effective Time Management,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4810AV,4810AV-VIF-ENG,KAL,1_s3exhtpb,,,Turning Hackers into Collaborators,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4811AV,4811AV-VIF-ENG,KAL,1_pv3nb4ka,,,Primed for Success,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4812AV,4812AV-VIF-ENG,KAL,1_mtaucv65,,,Take Age out of the Equation,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4813AV,4813AV-VIF-ENG,KAL,1_ydyiypuw,,,Negotiation Agility,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4814AV,4814AV-VIF-ENG,KAL,1_14oyl07m,,,"Why You're Micromanaging, and How to Stop",Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4815AV,4815AV-VIF-ENG,KAL,1_hpbnafgz,,,Confronting Ethical Issues at Work,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4816AV,4816AV-VIF-ENG,KAL,1_m6jys3h4,,,Make Your Employees Feel Respected,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4817AV,4817AV-VIF-ENG,KAL,1_rk7ur3br,,, Position Your International Team for Success,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4818AV,4818AV-VIF-ENG,KAL,1_4sttjfq0,,,The (Im)precision of Finance,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4819AV,4819AV-VIF-ENG,KAL,1_2x1iw279,,,Be Less of a Boss and More of a Coach,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4820AV,4820AV-VIF-ENG,KAL,1_9teb4cyx,,,Reorganize a Team for More Impact,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4821AV,4821AV-VIF-ENG,KAL,1_k65otit7,,,Create Rules to Unify Your Team,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4823AV,4823AV-VIF-ENG,KAL,0_v3iieenp,,,Make Measurement Public to Increase Buy-In,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4824AV,4824AV-VIF-ENG,KAL,1_6vanmrvi,,,A Roadmap to Better Project Management,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4825AV,4825AV-VIF-ENG,KAL,1_aypy3rdv,,,The Best Response to Customer Complaints,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4826AV,4826AV-VIF-ENG,KAL,1_6xku5w9x,,,Tap the Wisdom of Frontline Employees,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4827AV,4827AV-VIF-ENG,KAL,1_alrxzp1z,,,Know Your Plays,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4829AV,4829AV-VIF-ENG,KAL,1_8qdqrij3,,,Sandeep and Mia update project stakeholders,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4830AV,4830AV-VIF-ENG,KAL,1_7f94tfim,,,"Sandeep and Mia, a few minutes later ",Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4831AV,4831AV-VIF-ENG,KAL,1_hafjmvda,,,"Sandeep and Mia, later in the conversation ",Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4832AV,4832AV-VIF-ENG,KAL,1_qke2kbhj,,,Alicia and Rick discuss the promotional campaign ,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4833AV,4833AV-VIF-ENG,KAL,1_gp2ptavw,,,"Alicia and Rick, the next day ",Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4834AV,4834AV-VIF-ENG,KAL,1_igzuk4f6,,,"Alicia and Rick, later in the conversation",Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4835AV,4835AV-VIF-ENG,KAL,1_sngqsu40,,,Emily and Philip debate the design process,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4836AV,4836AV-VIF-ENG,KAL,1_8s8bdm1r,,,Mapping an Operational Network,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4837AV,4837AV-VIF-ENG,KAL,1_pciobcet,,,Felix and Sarah meet to resolve a conflict,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4838AV,4838AV-VIF-ENG,KAL,1_f0mq6jgr,,,Felix and Sarah explore solutions together,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4839AV,4839AV-VIF-ENG,KAL,1_f5iyd49b,,,Sarah and Felix come to an agreement,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4840AV,4840AV-VIF-ENG,KAL,1_44rbhw78,,,A Well-Planned Conversation,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4841AV,4841AV-VIF-ENG,KAL,1_6q3hmvc9,,,Identify Your Default Approach to Conflict,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4842AV,4842AV-VIF-ENG,KAL,1_mdwgjp8l,,,How to Stay Present with Your Emotions,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4843AV,4843AV-VIF-ENG,KAL,1_du36ambq,,,Coach Employees to Resolve Conflict,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4844AV,4844AV-VIF-ENG,KAL,1_wu717n6y,,,Build Common Ground Through Shared Language,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4845AV,4845AV-VIF-ENG,KAL,1_sm7wyj1g,,,When to Intervene in a Conflict,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4851AV,4851AV-VIF-ENG,KAL,1_h7l2sise,,,How to Use the Network Mapping Tool,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4852AV,4852AV-VIF-ENG,KAL,1_b989dhf9,,, Mapping a Strategic Network,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4853AV,4853AV-VIF-ENG,KAL,1_uaolp9p5,,,Why Network?,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4854AV,4854AV-VIF-ENG,KAL,1_o5jyc0sg,,,Bridging Cultural Gaps,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4855AV,4855AV-VIF-ENG,KAL,1_trf1zum2,,,The Virtuous Cycle of Networking,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4856AV,4856AV-VIF-ENG,KAL,1_skfu965o,,,From Near-Disaster to Success,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4857AV,4857AV-VIF-ENG,KAL,1_td60f2dv,,,Outward-Looking Teams Are Most Effective,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4858AV,4858AV-VIF-ENG,KAL,1_qx3od4d8,,,Networking Do's and Don'ts,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4859AV,4859AV-VIF-ENG,KAL,1_34x06ewf,,,What You Can Offer Your Connections,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4860AV,4860AV-VIF-ENG,KAL,1_oanolt6x,,,Smartly Sustaining Your Relationships,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4861AV,4861AV-VIF-ENG,KAL,1_kjfbzom9,,,Build a Strong Digital Presence ,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4862AV,4862AV-VIF-ENG,KAL,1_qev537tw,,,The Networking Imperative,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4863AV,4863AV-VIF-ENG,KAL,1_ipc7wp67,,,Mentor Moment: Diversity ,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4864AV,4864AV-VIF-ENG,KAL,1_p8gwcncq,,,Energy Enhancers ,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4865AV,4865AV-VIF-ENG,KAL,1_gqa84zeh,,,Your Personal Style ,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4866AV,4866AV-VIF-ENG,KAL,1_ewcagk5h,,,Mentor Moment: Culture ,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4867AV,4867AV-VIF-ENG,KAL,1_7rxj87p0,,,You Are Always Developing Relationships,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4868AV,4868AV-VIF-ENG,KAL,1_10vppwrj,,,Network to the Rescue,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4869AV,4869AV-VIF-ENG,KAL,1_j35tp9py,,,"Do the Right Things, Do Things Right",Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4870AV,4870AV-VIF-ENG,KAL,1_1qvybxa7,,,Different Perspectives for Better Decisions ,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4871AV,4871AV-VIF-ENG,KAL,1_zy4looor,,,Learn to Love Networking,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
4872AV,4872AV-VIF-ENG,KAL,1_akh3i9ze,,,Using Networks to Jump-Start Innovation,Harvard Business School Publishing - Corporate Learning,Limited Eligibility,218,Harvard Business Impact
